path/reftime,path/ref,path/kind,path/collection,path/key,value/stats/rmsAll,value/stats/eda,value/stats/rmsLimb,value/timestamp,value/RR_LA/y,value/RR_LA/tempSkin,value/RR_LA/id,value/RR_LA/timestamp,value/RR_LA/z,value/RR_LA/tempAmb,value/RR_LA/eda,value/RR_LA/x,value/RR_LA/rms,value/accel/x,value/accel/z,value/accel/y,value/accel/timestamp,value/accel/rms,value/battery,value/device_id,value/audio/peak,value/audio/filtered,value/audio/average,value/audio/timestamp,value/RR_RL/y,value/RR_RL/tempSkin,value/RR_RL/id,value/RR_RL/timestamp,value/RR_RL/z,value/RR_RL/tempAmb,value/RR_RL/eda,value/RR_RL/x,value/RR_RL/rms,value/RR_LL/y,value/RR_LL/tempSkin,value/RR_LL/id,value/RR_LL/timestamp,value/RR_LL/z,value/RR_LL/tempAmb,value/RR_LL/eda,value/RR_LL/x,value/RR_LL/rms,value/RR_RA/y,value/RR_RA/tempSkin,value/RR_RA/id,value/RR_RA/timestamp,value/RR_RA/z,value/RR_RA/tempAmb,value/RR_RA/eda,value/RR_RA/x,value/RR_RA/rms,reftime,value/location/velocity,value/location/distance,value/location/lon,value/location/timestamp,value/location/accuracy,value/location/lat,value/heartrate/hr,value/heartrate/id,value/heartrate/timestamp,value/heartrate/hrv1,value/heartrate/hrv2
1443223687146,2800422cc734fc0e,item,IP6_BEACON_20,1443223686464,0.5829888593386766,0.7456134857766423,0.584289328658476,1443223686.463956,0.03125,12.35154,LWBAND-39EC,1443223686.413733,1.015625,22,0.7489694180807209,-0.015625,0.5867182298599558,-0.00048828125,-1.000625610351562,-0.01617431640625,1443223686.495121,0.5777869820594788,100,IP6_BEACON_20,120.7530212402344,2.490447998046875,108.7909088134766,1443223686.45597,-0.015625,12.81653,LWBAND-42E2,1443223686.369334,1.03125,23,0.7481490791781134,-0.015625,0.5955291327186829,-0.015625,11.73117,LWBAND-3D1E,1443223686.377419,1.03125,22,0.7452919904960366,-0.015625,0.5955291327186829,-0.015625,10.48914,LWBAND-408D,1443223686.450248,0.96875,23,0.7400434553516982,0,0.5593808193365828,1443223687146,,,,,,,75,25,1443223686.433506,819,819
1443223687147,d7f5f4a49a4f8718,item,IP6_BEACON_20,1443223686465,0.5773502691896257,0.7428603689936024,0.5773502691896257,1443223686.46489,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.3587,LWBAND-42E2,1443223686.456472,1,23,0.7428603689936024,0,0.5773502691896257,,,,,,,,,,,,,,,,,,,1443223687147,,,,,,,,,,,
1443223687152,3436e94e746a6bd4,item,IP6_BEACON_20,1443223686564,0.5774381023531934,0.7411620605326106,0.5774381023531934,1443223686.563633,0.015625,12.66156,LWBAND-39EC,1443223686.511058,0.984375,22,0.7448856153649045,-0.015625,0.5684723452303257,,,,,,100,IP6_BEACON_20,120.7530212402344,2.338783264160156,109.0551223754883,1443223686.557136,-0.015625,13.3587,LWBAND-42E2,1443223686.546486,1.015625,23,0.7428603689936024,-0.015625,0.5865101368476081,0.015625,12.66156,LWBAND-3D1E,1443223686.471076,1.015625,22,0.7408461055201925,0,0.586440756101302,0,11.11037,LWBAND-408D,1443223686.546037,0.984375,23,0.7360561522517429,0,0.5683291712335379,1443223687152,,,,,,,,,,,
1443223687154,11db2cbb8dbd6daf,item,IP6_BEACON_20,1443223686565,0.5865101368476081,0.7400434553516982,0.5865101368476081,1443223686.564613,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,-0.015625,12.58407,LWBAND-3D1E,1443223686.5577,1.015625,22,0.7400434553516982,-0.015625,0.5865101368476081,,,,,,,,,,1443223687154,,,,,,,,,,,
1443223687159,e3b06dbe33fb7e06,item,IP6_BEACON_20,1443223686664,0.5780843021738981,0.7394764594723672,0.5775264087719403,1443223686.663676,0.03125,12.58407,LWBAND-39EC,1443223686.593341,1,22,0.7444796831494468,-0.015625,0.5777025483542547,-0.0028076171875,-1.003097534179688,-0.01434326171875,1443223686.612624,0.5792000889778137,100,IP6_BEACON_20,120.4196548461914,1.862991333007812,108.9547805786133,1443223686.658147,,,,,,,,,,,,,,,,,,,0,11.188,LWBAND-408D,1443223686.629698,1,23,0.7344732357952876,0,0.5773502691896257,1443223687159,,,,,,,,,,,
1443223687162,9661d204cd0b4c2d,item,IP6_BEACON_20,1443223686763,0.58865012317213,0.7455133174692044,0.5911704946223966,1443223686.763042,0.015625,12.42905,LWBAND-39EC,1443223686.713512,1.03125,22,0.7489694180807209,-0.03125,0.5957340753571737,-0.002593994140625,-1.001983642578125,-0.015716552734375,1443223686.730126,0.5785686373710632,100,IP6_BEACON_20,120.4196548461914,1.749534606933594,109.2603530883789,1443223686.756378,-0.046875,12.81653,LWBAND-42E2,1443223686.668485,1.046875,23,0.7481490791781134,-0.015625,0.6050864048147725,0,11.6536,LWBAND-3D1E,1443223686.677938,1.015625,22,0.7452919904960366,-0.015625,0.586440756101302,-0.015625,10.48914,LWBAND-408D,1443223686.749791,1,23,0.7396427821219463,0,0.577420742216338,1443223687162,,,,,,,,,,,
1443223687164,b54cba91377ac983,item,IP6_BEACON_20,1443223686764,0.6047500775113633,0.7432645367678101,0.6047500775113633,1443223686.763991,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.03125,13.3587,LWBAND-42E2,1443223686.755837,1.046875,23,0.7432645367678101,-0.015625,0.6047500775113633,,,,,,,,,,,,,,,,,,,1443223687164,,,,,,,,,,,
1443223687167,96d8e44a4e36fc5d,item,IP6_BEACON_20,1443223686864,0.5825500858344268,0.7412666714719888,0.5841855124281882,1443223686.863526,0.015625,12.50656,LWBAND-39EC,1443223686.803508,0.984375,22,0.7448856153649045,0,0.5684007627399292,-0.002349853515625,-0.9975738525390625,-0.014068603515625,1443223686.847628,0.5760083794593811,100,IP6_BEACON_20,120.4196548461914,1.642990112304688,106.7502288818359,1443223686.855847,-0.015625,13.3587,LWBAND-42E2,1443223686.845928,1.015625,23,0.7436691445722564,-0.015625,0.5865101368476081,-0.015625,12.58407,LWBAND-3D1E,1443223686.768485,1.046875,22,0.7412480838737032,0,0.6044808809355898,0,11.11037,LWBAND-408D,1443223686.839921,1,23,0.735263842077091,0,0.5773502691896257,1443223687167,,,,,,,,,,,
1443223687171,6383508459bc7b05,item,IP6_BEACON_20,1443223686865,0.586440756101302,0.7404445629155745,0.586440756101302,1443223686.864631,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223686.858432,1.015625,22,0.7404445629155745,-0.015625,0.586440756101302,,,,,,,,,,1443223687171,,,,,,,,,,,
1443223687172,5a93ccfbdcdafbe9,item,IP6_BEACON_20,1443223686964,0.5722409436474335,0.7396740047213708,0.5686507745638627,1443223686.963587,0.03125,12.58407,LWBAND-39EC,1443223686.893591,1,22,0.7444796831494468,-0.015625,0.5777025483542547,-0.0030975341796875,-1.003494262695312,-0.0132904052734375,1443223686.965153,0.5794212818145752,100,IP6_BEACON_20,120.4196548461914,1.542930603027344,108.0819625854492,1443223686.958475,,,,,,,,,,,,,,,,,,,-0.03125,11.188,LWBAND-408D,1443223686.929748,0.96875,23,0.7348683262932947,0,0.5595990007734706,1443223687172,,,,,,,,,,,
1443223688139,165708bd5833e637,item,IP6_BEACON_20,1443223687077,0.5831621377655404,0.7459203877554414,0.5842556765909663,1443223687.076954,0.015625,12.35154,LWBAND-39EC,1443223687.013745,1.03125,22,0.7493802625228936,-0.015625,0.5955291327186829,-0.0031280517578125,-1.002395629882812,-0.0134124755859375,1443223687.082656,0.5787879824638367,100,IP6_BEACON_20,120.4196548461914,1.448966979980469,109.7944259643555,1443223687.057402,-0.015625,12.81653,LWBAND-42E2,1443223686.970042,1,23,0.7485590238790328,-0.03125,0.5777025483542547,0,11.73117,LWBAND-3D1E,1443223686.977394,1,22,0.7456988092681414,0,0.5773502691896257,-0.015625,10.48914,LWBAND-408D,1443223687.049855,1.015625,23,0.7400434553516982,0,0.586440756101302,1443223688139,0,0,-71.07504489838246,1443223687.042132,30,42.36778824128431,,,,,
1443223688145,d0249c68e6221ac1,item,IP6_BEACON_20,1443223687078,0.6046827896026699,0.7440741931259449,0.6046827896026699,1443223687.078346,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.03125,13.3587,LWBAND-42E2,1443223687.058018,1.046875,23,0.7440741931259449,0,0.6046827896026699,,,,,,,,,,,,,,,,,,,1443223688145,,,,,,,,,,,
1443223688147,329725b88c086b58,item,IP6_BEACON_20,1443223687165,0.5848098631804273,0.741061651550291,0.5864760125807281,1443223687.164868,0.015625,12.58407,LWBAND-39EC,1443223687.103646,1,22,0.7444796831494468,-0.015625,0.5774912066430102,0.000274658203125,-1.00128173828125,-0.0138092041015625,1443223687.200194,0.5781452655792236,100,IP6_BEACON_20,120.4196548461914,1.360725402832031,108.6313781738281,1443223687.15309,0,13.3587,LWBAND-42E2,1443223687.146108,1.015625,23,0.7424566405321928,-0.015625,0.586440756101302,0,12.58407,LWBAND-3D1E,1443223687.084206,1.046875,22,0.7416504986857954,-0.015625,0.6044808809355898,-0.015625,11.11037,LWBAND-408D,1443223687.139917,1,23,0.7356597838337291,-0.015625,0.5774912066430102,1443223688147,,,,,,,,,,,
1443223688153,21184aecffa05282,item,IP6_BEACON_20,1443223687166,0.6044808809355898,0.7400434553516982,0.6044808809355898,1443223687.165769,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.58407,LWBAND-3D1E,1443223687.157257,1.046875,22,0.7400434553516982,-0.015625,0.6044808809355898,,,,,,,,,,1443223688153,,,,,,,,,,,
1443223688154,6e8fe560c27d2594,item,IP6_BEACON_20,1443223687264,0.5731611966218537,0.7400801583946657,0.5731611966218537,1443223687.26426,0.03125,12.66156,LWBAND-39EC,1443223687.193566,0.984375,22,0.7452919904960366,-0.03125,0.5689016510273693,,,,,,100,IP6_BEACON_20,120.4196548461914,1.277862548828125,107.0627288818359,1443223687.255801,,,,,,,,,,,,,,,,,,,0.015625,11.26561,LWBAND-408D,1443223687.230222,1,23,0.7348683262932947,0,0.577420742216338,1443223688154,,,,,,,,,,,
1443223688157,95e1803c3a707c77,item,IP6_BEACON_20,1443223687365,0.5829458107272519,0.7460225412212012,0.584202824746536,1443223687.364929,0.015625,12.35154,LWBAND-39EC,1443223687.314113,1.015625,22,0.7497915579468908,-0.015625,0.5865101368476081,-0.0013580322265625,-1.000885009765625,-0.0139312744140625,1443223687.31769,0.577917754650116,100,IP6_BEACON_20,120.4196548461914,1.200042724609375,112.0153198242188,1443223687.353132,-0.015625,12.81653,LWBAND-42E2,1443223687.270448,1.015625,23,0.7481490791781134,-0.015625,0.5865101368476081,0,11.6536,LWBAND-3D1E,1443223687.277117,1.015625,22,0.7461060724081021,-0.015625,0.586440756101302,0,10.48914,LWBAND-408D,1443223687.350049,1,23,0.7400434553516982,0,0.5773502691896257,1443223688157,,,,,,,,,,,
1443223688159,8d140bb5ccc1db86,item,IP6_BEACON_20,1443223687366,0.6045481913172844,0.7428603689936024,0.6045481913172844,1443223687.36607,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.3587,LWBAND-42E2,1443223687.356022,1.046875,23,0.7428603689936024,-0.015625,0.6045481913172844,,,,,,,,,,,,,,,,,,,1443223688159,,,,,,,,,,,
1443223688164,d2cd55e9c3bbea75,item,IP6_BEACON_20,1443223687465,0.5868435475359811,0.7408616506616003,0.5887636061919795,1443223687.464557,0.015625,12.50656,LWBAND-39EC,1443223687.403691,1.015625,22,0.7448856153649045,-0.015625,0.5865101368476081,0.000152587890625,-1.00299072265625,-0.0173187255859375,1443223687.435211,0.5791633129119873,100,IP6_BEACON_20,120.4196548461914,1.126960754394531,111.4436416625977,1443223687.456187,-0.015625,13.43613,LWBAND-42E2,1443223687.446107,1.015625,23,0.7424566405321928,0,0.586440756101302,0.03125,12.58407,LWBAND-3D1E,1443223687.371257,1.046875,22,0.7404445629155745,0,0.6046827896026699,0,11.188,LWBAND-408D,1443223687.439833,1,23,0.7356597838337291,-0.015625,0.577420742216338,1443223688164,,,,,,,76,25,1443223687.434138,808,
1443223688166,d764a37917c5f618,item,IP6_BEACON_20,1443223687466,0.5954608028311631,0.7400434553516982,0.5954608028311631,1443223687.465872,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223687.458919,1.03125,22,0.7400434553516982,-0.015625,0.5954608028311631,,,,,,,,,,1443223688166,,,,,,,,,,,
1443223688168,86e9e1a7f4fd863f,item,IP6_BEACON_20,1443223687564,0.5784750824569511,0.7398769708290995,0.5774559744296741,1443223687.564206,0.015625,12.58407,LWBAND-39EC,1443223687.493709,1,22,0.7448856153649045,-0.015625,0.5774912066430102,-0.003082275390625,-1.00537109375,-0.014373779296875,1443223687.552713,0.5805132985115051,100,IP6_BEACON_20,119.3050994873047,-0.0562286376953125,109.648193359375,1443223687.555784,,,,,,,,,,,,,,,,,,,-0.015625,11.11037,LWBAND-408D,1443223687.52977,1,23,0.7348683262932947,0,0.577420742216338,1443223688168,,,,,,,,,,,
1443223688172,f614c401240e37a9,item,IP6_BEACON_20,1443223687664,0.5848241714526321,0.7457168379472208,0.5865103935064258,1443223687.664326,0.015625,12.35154,LWBAND-39EC,1443223687.613565,1.015625,22,0.7481490791781134,-0.015625,0.5865101368476081,-0.0027923583984375,-1.001129150390625,-0.01611328125,1443223687.670221,0.5780792832374573,100,IP6_BEACON_20,116.5187072753906,-2.839195251464844,111.3690795898438,1443223687.655871,-0.015625,12.894,LWBAND-42E2,1443223687.569272,1,23,0.7489694180807209,0,0.577420742216338,0,11.6536,LWBAND-3D1E,1443223687.607576,1.03125,22,0.7461060724081021,0,0.5953924651018015,-0.03125,10.48914,LWBAND-408D,1443223687.649755,1.015625,23,0.7396427821219463,-0.015625,0.5867182298599558,1443223688172,,,,,,,,,,,
1443223688176,a32d22472c9c3281,item,IP6_BEACON_20,1443223687665,0.5865101368476081,0.7428603689936024,0.5865101368476081,1443223687.665463,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.3587,LWBAND-42E2,1443223687.656506,1.015625,23,0.7428603689936024,-0.015625,0.5865101368476081,,,,,,,,,,,,,,,,,,,1443223688176,,,,,,,,,,,
1443223688177,37972c53b2d95035,item,IP6_BEACON_20,1443223687764,0.5845932210226057,0.7410625273177947,0.5864231542670725,1443223687.764234,0.015625,12.58407,LWBAND-39EC,1443223687.703475,1,22,0.7444796831494468,0,0.577420742216338,-0.004486083984375,-0.999725341796875,-0.0162200927734375,1443223687.787723,0.5772734880447388,100,IP6_BEACON_20,114.2895812988281,-4.895416259765625,110.787841796875,1443223687.755659,-0.015625,13.43613,LWBAND-42E2,1443223687.746078,1.03125,23,0.7432645367678101,0,0.5954608028311631,-0.015625,12.58407,LWBAND-3D1E,1443223687.671332,1.03125,22,0.7408461055201925,0,0.5954608028311631,0,11.11037,LWBAND-408D,1443223687.740112,1,23,0.7356597838337291,0,0.5773502691896257,1443223688177,,,,,,,,,,,
1443223688183,52805e1422853bb4,item,IP6_BEACON_20,1443223687765,0.586440756101302,0.7408461055201925,0.586440756101302,1443223687.765314,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.66156,LWBAND-3D1E,1443223687.758526,1.015625,22,0.7408461055201925,-0.015625,0.586440756101302,,,,,,,,,,1443223688183,,,,,,,,,,,
1443223688185,e33f45c8817d8626,item,IP6_BEACON_20,1443223687863,0.5719746480765241,0.7402726995993167,0.5684723452303257,1443223687.863115,0.015625,12.58407,LWBAND-39EC,1443223687.793445,0.984375,22,0.7448856153649045,-0.015625,0.5684723452303257,-0.002197265625,-1.002716064453125,-0.014373779296875,1443223687.905244,0.5789792537689209,100,IP6_BEACON_20,113.8452453613281,-5.0416259765625,109.1207885742188,1443223687.855883,,,,,,,,,,,,,,,,,,,-0.015625,11.188,LWBAND-408D,1443223687.829756,0.984375,23,0.7356597838337291,0.015625,0.5684723452303257,1443223688185,,,,,,,,,,,
1443223688187,0bc4e9a90dd096b8,item,IP6_BEACON_20,1443223687963,0.5774383733709744,0.7460197693208576,0.5774383733709744,1443223687.963475,0.015625,12.35154,LWBAND-39EC,1443223687.943505,0.984375,22,0.7489694180807209,-0.015625,0.5684723452303257,,,,,,100,IP6_BEACON_20,114.4466857910156,-4.133155822753906,108.001220703125,1443223687.958618,-0.015625,12.81653,LWBAND-42E2,1443223687.868982,1.015625,23,0.7485590238790328,-0.015625,0.5865101368476081,-0.015625,11.6536,LWBAND-3D1E,1443223687.877431,1,22,0.7461060724081021,0,0.577420742216338,0,10.48914,LWBAND-408D,1443223687.949567,1,23,0.7404445629155745,0,0.5773502691896257,1443223688187,,,,,,,,,,,
1443223688189,3a593f9ce21d8c3f,item,IP6_BEACON_20,1443223687964,0.5869262490935296,0.7428603689936024,0.5869262490935296,1443223687.964323,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.03125,13.3587,LWBAND-42E2,1443223687.956133,1.015625,23,0.7428603689936024,-0.03125,0.5869262490935296,,,,,,,,,,,,,,,,,,,1443223688189,,,,,,,,,,,
1443223689152,4592d69a30e82f22,item,IP6_BEACON_20,1443223688083,0.5798115079206952,0.7412612594749626,0.5797280451410424,1443223688.083244,0.03125,12.58407,LWBAND-39EC,1443223688.003624,1,22,0.7448856153649045,-0.015625,0.5777025483542547,-0.0030517578125,-1.004730224609375,-0.014617919921875,1443223688.022755,0.5801453590393066,100,IP6_BEACON_20,114.4466857910156,-3.881454467773438,109.258903503418,1443223688.055137,-0.015625,13.3587,LWBAND-42E2,1443223688.048983,1.03125,23,0.7428603689936024,0,0.5954608028311631,0,12.66156,LWBAND-3D1E,1443223687.969991,1.015625,22,0.7408461055201925,-0.015625,0.586440756101302,0,11.11037,LWBAND-408D,1443223688.040896,0.96875,23,0.7364529480211509,0,0.5593080732774499,1443223689152,0,0,-71.07504489838246,1443223688.044652,30,42.36778824128431,,,,,
1443223689157,2df31ced8002fd13,item,IP6_BEACON_20,1443223688084,0.5863713671457137,0.7396427821219463,0.5863713671457137,1443223688.0841,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.58407,LWBAND-3D1E,1443223688.058202,1.015625,22,0.7396427821219463,0,0.5863713671457137,,,,,,,,,,1443223689157,,,,,,,,,,,
1443223689159,f382a53208458aa2,item,IP6_BEACON_20,1443223688163,0.5838847257375069,0.7394712597096198,0.586475446474455,1443223688.163411,0.015625,12.66156,LWBAND-39EC,1443223688.094013,1.015625,22,0.7440741931259449,-0.015625,0.5865101368476081,-0.000335693359375,-1.002227783203125,-0.015228271484375,1443223688.140244,0.5787032842636108,100,IP6_BEACON_20,114.4466857910156,-3.64508056640625,109.7914428710938,1443223688.155796,,,,,,,,,,,,,,,,,,,0,11.188,LWBAND-408D,1443223688.129709,1.015625,23,0.7348683262932947,-0.015625,0.586440756101302,1443223689159,,,,,,,,,,,
1443223689161,ea3c67f55fd4349b,item,IP6_BEACON_20,1443223688263,0.5776888507731309,0.7456125919192464,0.5774378501037198,1443223688.263294,0,12.42905,LWBAND-39EC,1443223688.21359,0.984375,22,0.7485590238790328,-0.015625,0.5684007627399292,-0.001800537109375,-1.002227783203125,-0.0138702392578125,1443223688.257755,0.5786928534507751,100,IP6_BEACON_20,115.4763031005859,-2.393486022949219,108.8987655639648,1443223688.255795,-0.015625,12.81653,LWBAND-42E2,1443223688.1683,1,23,0.7481490791781134,0,0.577420742216338,-0.015625,11.6536,LWBAND-3D1E,1443223688.177241,1.03125,22,0.7456988092681414,-0.015625,0.5955291327186829,0,10.48914,LWBAND-408D,1443223688.249832,0.984375,23,0.7400434553516982,-0.015625,0.5684007627399292,1443223689161,,,,,,,,,,,
1443223689164,0983fc4351541fd0,item,IP6_BEACON_20,1443223688264,0.5955291327186829,0.7436691445722564,0.5955291327186829,1443223688.264378,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,-0.015625,13.3587,LWBAND-42E2,1443223688.256388,1.03125,23,0.7436691445722564,-0.015625,0.5955291327186829,,,,,,,,,,,,,,,,,,,1443223689164,,,,,,,,,,,
1443223689166,d3dd2c35f9b2fa7c,item,IP6_BEACON_20,1443223688364,0.5849669461517364,0.740864662932686,0.5864757752752341,1443223688.363811,0.015625,12.58407,LWBAND-39EC,1443223688.303631,0.984375,22,0.7444796831494468,-0.015625,0.5684723452303257,-0.0015411376953125,-1.00262451171875,-0.01507568359375,1443223688.375291,0.5789316296577454,100,IP6_BEACON_20,115.4763031005859,-2.247726440429688,110.7949676513672,1443223688.355853,-0.015625,13.3587,LWBAND-42E2,1443223688.346156,1.046875,23,0.7432645367678101,0,0.6044808809355898,-0.015625,12.58407,LWBAND-3D1E,1443223688.268578,1.03125,22,0.7408461055201925,-0.015625,0.5955291327186829,0.015625,11.11037,LWBAND-408D,1443223688.339985,1,23,0.7348683262932947,0,0.577420742216338,1443223689166,,,,,,,,,,,
1443223689168,50a449067081a416,item,IP6_BEACON_20,1443223688365,0.586440756101302,0.7400434553516982,0.586440756101302,1443223688.365192,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.58407,LWBAND-3D1E,1443223688.35852,1.015625,22,0.7400434553516982,-0.015625,0.586440756101302,,,,,,,,,,1443223689168,,,,,,,,,,,
1443223689171,c8070a693c0bee91,item,IP6_BEACON_20,1443223688463,0.5781431366398558,0.7398769708290995,0.5774911894492247,1443223688.463392,0.03125,12.58407,LWBAND-39EC,1443223688.393552,1,22,0.7448856153649045,0,0.5776321097088238,-0.0017242431640625,-1.003509521484375,-0.01556396484375,1443223688.492811,0.5794470310211182,100,IP6_BEACON_20,115.4763031005859,-2.11083984375,110.4414367675781,1443223688.455759,,,,,,,,,,,,,,,,,,,0,11.188,LWBAND-408D,1443223688.429677,1,23,0.7348683262932947,0,0.5773502691896257,1443223689171,,,,,,,77,25,1443223688.413406,798,
1443223689172,205b65709e233575,item,IP6_BEACON_20,1443223688564,0.5777166030023714,0.7463270060408949,0.5774714675066644,1443223688.5645,0,12.27401,LWBAND-39EC,1443223688.513545,0.984375,22,0.7493802625228936,-0.015625,0.5684007627399292,-0.0007171630859375,-1.002227783203125,-0.014495849609375,1443223688.61033,0.578697144985199,100,IP6_BEACON_20,115.4763031005859,-1.982292175292969,110.0179290771484,1443223688.558906,-0.015625,12.81653,LWBAND-42E2,1443223688.467333,1.03125,23,0.7489694180807209,-0.03125,0.5957340753571737,0,11.73117,LWBAND-3D1E,1443223688.47865,1,22,0.7465137806443907,0,0.5773502691896257,0,10.48914,LWBAND-408D,1443223688.550065,0.984375,23,0.7404445629155745,-0.015625,0.5684007627399292,1443223689172,,,,,,,,,,,
1443223689174,62b7899e4766cd5f,item,IP6_BEACON_20,1443223688566,0.6044135630578894,0.7440741931259449,0.6044135630578894,1443223688.565739,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.3587,LWBAND-42E2,1443223688.556326,1.046875,23,0.7440741931259449,0,0.6044135630578894,,,,,,,,,,,,,,,,,,,1443223689174,,,,,,,,,,,
1443223689176,01be2b192a41b0ff,item,IP6_BEACON_20,1443223688665,0.5820020621880573,0.7411625836656435,0.5820020621880573,1443223688.664565,0.015625,12.58407,LWBAND-39EC,1443223688.603797,1,22,0.7444796831494468,-0.015625,0.5774912066430102,,,,,,100,IP6_BEACON_20,118.2129058837891,0.875030517578125,108.6370544433594,1443223688.655001,0,13.43613,LWBAND-42E2,1443223688.646058,1.03125,23,0.7428603689936024,-0.015625,0.5954608028311631,-0.015625,12.58407,LWBAND-3D1E,1443223688.572243,1.015625,22,0.7416504986857954,0,0.586440756101302,-0.03125,11.11037,LWBAND-408D,1443223688.639776,0.984375,23,0.7356597838337291,0,0.5686154831767539,1443223689176,,,,,,,,,,,
1443223689182,16ef89cb22e58304,item,IP6_BEACON_20,1443223688666,0.6044808809355898,0.7400434553516982,0.6044808809355898,1443223688.665544,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,0,12.58407,LWBAND-3D1E,1443223688.657859,1.046875,22,0.7400434553516982,-0.015625,0.6044808809355898,,,,,,,,,,1443223689182,,,,,,,,,,,
1443223689190,1b1968787c98ff71,item,IP6_BEACON_20,1443223688763,0.5778532792041833,0.7400747287209977,0.5775594962999425,1443223688.763468,0.03125,12.58407,LWBAND-39EC,1443223688.693438,1.015625,22,0.7448856153649045,-0.015625,0.5867182298599558,-0.0023345947265625,-1.00177001953125,-0.0152587890625,1443223688.72784,0.5784408450126648,100,IP6_BEACON_20,118.2129058837891,0.8217391967773438,108.9041748046875,1443223688.755748,,,,,,,,,,,,,,,,,,,0,11.26561,LWBAND-408D,1443223688.729732,0.984375,23,0.735263842077091,-0.015625,0.5684007627399292,1443223689190,,,,,,,,,,,
1443223689192,a562b924ea33a87c,item,IP6_BEACON_20,1443223688863,0.5886075521091604,0.7463320958090304,0.590933430266875,1443223688.863367,0,12.35154,LWBAND-39EC,1443223688.81377,1.015625,22,0.7497915579468908,-0.015625,0.586440756101302,-0.001251220703125,-1.003250122070312,-0.0163421630859375,1443223688.845349,0.579304039478302,100,IP6_BEACON_20,118.2129058837891,0.771697998046875,107.2832183837891,1443223688.859044,-0.015625,12.81653,LWBAND-42E2,1443223688.769054,1.03125,23,0.7493802625228936,-0.015625,0.5955291327186829,0,11.6536,LWBAND-3D1E,1443223688.777255,1.03125,22,0.7465137806443907,0,0.5953924651018015,0,10.48914,LWBAND-408D,1443223688.850004,1.015625,23,0.7396427821219463,0,0.5863713671457137,1443223689192,,,,,,,,,,,
1443223689194,ac8a3bc45ac6bfe9,item,IP6_BEACON_20,1443223688864,0.586440756101302,0.7428603689936024,0.586440756101302,1443223688.86421,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,0,13.3587,LWBAND-42E2,1443223688.856204,1.015625,23,0.7428603689936024,-0.015625,0.586440756101302,,,,,,,,,,,,,,,,,,,1443223689194,,,,,,,,,,,
1443223689196,0c24a9fb6b9b02e6,item,IP6_BEACON_20,1443223688964,0.5831095578197454,0.7406611821685763,0.5842028411631552,1443223688.964475,0.015625,12.58407,LWBAND-39EC,1443223688.904279,1,22,0.7444796831494468,-0.015625,0.5774912066430102,-0.001373291015625,-1.002273559570312,-0.0159149169921875,1443223688.962854,0.578736424446106,100,IP6_BEACON_20,118.2129058837891,0.724700927734375,105.493278503418,1443223688.954574,-0.015625,13.43613,LWBAND-42E2,1443223688.946077,1.015625,23,0.7424566405321928,0,0.586440756101302,-0.015625,12.58407,LWBAND-3D1E,1443223688.870127,1.03125,22,0.7404445629155745,-0.015625,0.5955291327186829,0,11.188,LWBAND-408D,1443223688.939788,1,23,0.735263842077091,0,0.5773502691896257,1443223689196,,,,,,,,,,,
1443223689197,afeb56afac5c8f40,item,IP6_BEACON_20,1443223688966,0.577420742216338,0.7400434553516982,0.577420742216338,1443223688.965557,,,,,,,,,,,,,,,100,IP6_BEACON_20,,,,,,,,,,,,,,-0.015625,12.66156,LWBAND-3D1E,1443223688.957327,1,22,0.7400434553516982,0,0.577420742216338,,,,,,,,,,1443223689197,,,,,,,,,,,
